instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
16826,12/8/2012,4,1,12,20,0,6,0,2,0.36,0.3788,1,0,20,162,182
16827,12/8/2012,4,1,12,21,0,6,0,2,0.36,0.3788,1,0,34,175,209
16828,12/8/2012,4,1,12,22,0,6,0,2,0.38,0.3939,0.94,0.1045,23,137,160
16829,12/8/2012,4,1,12,23,0,6,0,2,0.4,0.4091,0.94,0,18,144,162
16830,12/9/2012,4,1,12,0,0,0,0,2,0.4,0.4091,0.87,0.1343,15,103,118
16831,12/9/2012,4,1,12,1,0,0,0,2,0.4,0.4091,0.87,0.1045,17,85,102
16832,12/9/2012,4,1,12,2,0,0,0,2,0.4,0.4091,0.87,0.1045,8,70,78
16833,12/9/2012,4,1,12,3,0,0,0,2,0.4,0.4091,0.87,0.1045,14,34,48
16834,12/9/2012,4,1,12,4,0,0,0,2,0.4,0.4091,0.94,0.1045,1,11,12
16835,12/9/2012,4,1,12,5,0,0,0,2,0.4,0.4091,0.87,0.1045,0,8,8
16836,12/9/2012,4,1,12,6,0,0,0,3,0.4,0.4091,0.94,0.1045,0,6,6
16837,12/9/2012,4,1,12,7,0,0,0,3,0.4,0.4091,0.87,0.2239,1,22,23
16838,12/9/2012,4,1,12,8,0,0,0,3,0.4,0.4091,0.87,0.1642,1,68,69
16839,12/9/2012,4,1,12,9,0,0,0,2,0.4,0.4091,0.87,0.2537,9,94,103
16840,12/9/2012,4,1,12,10,0,0,0,2,0.4,0.4091,0.87,0.2836,39,180,219
16841,12/9/2012,4,1,12,11,0,0,0,2,0.4,0.4091,0.87,0.2985,40,210,250
16842,12/9/2012,4,1,12,12,0,0,0,2,0.4,0.4091,0.82,0.2985,60,255,315
16843,12/9/2012,4,1,12,13,0,0,0,2,0.38,0.3939,0.87,0.2836,65,220,285
16844,12/9/2012,4,1,12,14,0,0,0,2,0.38,0.3939,0.87,0.194,42,190,232
16845,12/9/2012,4,1,12,15,0,0,0,3,0.36,0.3485,0.93,0.1642,25,200,225
16846,12/9/2012,4,1,12,16,0,0,0,3,0.36,0.3485,0.93,0.1642,33,220,253
16847,12/9/2012,4,1,12,17,0,0,0,3,0.36,0.3485,0.93,0.1343,20,209,229
16848,12/9/2012,4,1,12,18,0,0,0,3,0.36,0.3636,0.93,0.0896,17,181,198
16849,12/9/2012,4,1,12,19,0,0,0,3,0.38,0.3939,0.94,0.0896,12,110,122
16850,12/9/2012,4,1,12,20,0,0,0,3,0.36,0.3636,1,0.0896,6,102,108
16851,12/9/2012,4,1,12,21,0,0,0,2,0.36,0.3636,1,0.1045,10,86,96
16852,12/9/2012,4,1,12,22,0,0,0,3,0.36,0.3636,0.93,0.1045,3,75,78
16853,12/9/2012,4,1,12,23,0,0,0,3,0.36,0.3636,1,0.0896,3,48,51
16854,12/10/2012,4,1,12,0,0,1,1,3,0.36,0.3636,1,0.0896,0,20,20
16855,12/10/2012,4,1,12,1,0,1,1,2,0.36,0.3788,1,0,0,4,4
16856,12/10/2012,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0.1045,2,3,5
16857,12/10/2012,4,1,12,3,0,1,1,2,0.38,0.3939,0.94,0.1045,0,4,4
16858,12/10/2012,4,1,12,4,0,1,1,2,0.38,0.3939,0.94,0.1045,3,9,12
16859,12/10/2012,4,1,12,5,0,1,1,2,0.38,0.3939,0.94,0.1045,0,27,27
16860,12/10/2012,4,1,12,6,0,1,1,2,0.38,0.3939,0.94,0.1642,2,121,123
16861,12/10/2012,4,1,12,7,0,1,1,2,0.38,0.3939,0.94,0.2537,3,291,294
16862,12/10/2012,4,1,12,8,0,1,1,2,0.42,0.4242,1,0.2537,9,575,584
16863,12/10/2012,4,1,12,9,0,1,1,2,0.42,0.4242,1,0.2239,11,273,284
16864,12/10/2012,4,1,12,10,0,1,1,2,0.44,0.4394,0.94,0.2239,12,121,133
16865,12/10/2012,4,1,12,11,0,1,1,3,0.46,0.4545,0.94,0.2239,8,126,134
16866,12/10/2012,4,1,12,12,0,1,1,3,0.44,0.4394,1,0.2239,23,150,173
16867,12/10/2012,4,1,12,13,0,1,1,3,0.44,0.4394,1,0.2239,30,190,220
16868,12/10/2012,4,1,12,14,0,1,1,2,0.5,0.4848,0.94,0.2239,31,179,210
16869,12/10/2012,4,1,12,15,0,1,1,2,0.5,0.4848,0.87,0.1642,29,207,236
16870,12/10/2012,4,1,12,16,0,1,1,2,0.5,0.4848,0.88,0.1045,37,308,345
16871,12/10/2012,4,1,12,17,0,1,1,2,0.48,0.4697,0.82,0.2836,38,578,616
16872,12/10/2012,4,1,12,18,0,1,1,2,0.46,0.4545,0.88,0.2836,20,544,564
16873,12/10/2012,4,1,12,19,0,1,1,1,0.52,0.5,0.77,0.2836,18,409,427
16874,12/10/2012,4,1,12,20,0,1,1,1,0.46,0.4545,0.88,0.2537,13,287,300
16875,12/10/2012,4,1,12,21,0,1,1,2,0.46,0.4545,0.94,0.194,21,224,245
16876,12/10/2012,4,1,12,22,0,1,1,2,0.5,0.4848,0.82,0.2239,11,115,126
16877,12/10/2012,4,1,12,23,0,1,1,1,0.46,0.4545,0.88,0.2537,8,76,84
16878,12/11/2012,4,1,12,0,0,2,1,3,0.46,0.4545,0.77,0.4627,2,29,31
16879,12/11/2012,4,1,12,1,0,2,1,1,0.42,0.4242,0.71,0.4478,1,7,8
16880,12/11/2012,4,1,12,2,0,2,1,2,0.4,0.4091,0.66,0.3284,0,1,1
16881,12/11/2012,4,1,12,3,0,2,1,3,0.36,0.3333,0.76,0.2836,0,3,3
16882,12/11/2012,4,1,12,4,0,2,1,2,0.34,0.3182,0.76,0.2836,0,8,8
16883,12/11/2012,4,1,12,5,0,2,1,3,0.34,0.303,0.71,0.3284,1,40,41
16884,12/11/2012,4,1,12,6,0,2,1,2,0.34,0.303,0.71,0.2985,0,118,118
16885,12/11/2012,4,1,12,7,0,2,1,1,0.34,0.303,0.66,0.4179,8,372,380
16886,12/11/2012,4,1,12,8,0,2,1,2,0.34,0.303,0.61,0.2985,16,708,724
16887,12/11/2012,4,1,12,9,0,2,1,1,0.34,0.303,0.61,0.3881,12,322,334
16888,12/11/2012,4,1,12,10,0,2,1,1,0.36,0.3333,0.57,0.3284,12,142,154
16889,12/11/2012,4,1,12,11,0,2,1,2,0.36,0.3333,0.53,0.3582,28,145,173
16890,12/11/2012,4,1,12,12,0,2,1,2,0.36,0.3182,0.53,0.4478,13,213,226
16891,12/11/2012,4,1,12,13,0,2,1,2,0.38,0.3939,0.5,0.2239,28,226,254
16892,12/11/2012,4,1,12,14,0,2,1,2,0.38,0.3939,0.5,0.2239,19,185,204
16893,12/11/2012,4,1,12,15,0,2,1,2,0.38,0.3939,0.5,0.2239,20,250,270
16894,12/11/2012,4,1,12,16,0,2,1,2,0.38,0.3939,0.5,0.2239,24,334,358
16895,12/11/2012,4,1,12,17,0,2,1,1,0.32,0.303,0.53,0.2239,21,580,601
16896,12/11/2012,4,1,12,18,0,2,1,1,0.32,0.303,0.53,0.2239,23,523,546
16897,12/11/2012,4,1,12,19,0,2,1,1,0.32,0.303,0.53,0.2239,21,412,433
16898,12/11/2012,4,1,12,20,0,2,1,1,0.32,0.303,0.53,0.2239,9,248,257
16899,12/11/2012,4,1,12,21,0,2,1,1,0.32,0.3182,0.53,0.194,14,193,207
16900,12/11/2012,4,1,12,22,0,2,1,1,0.3,0.2879,0.56,0.2239,6,100,106
16901,12/11/2012,4,1,12,23,0,2,1,1,0.3,0.2879,0.52,0.2239,4,60,64
16902,12/12/2012,4,1,12,0,0,3,1,1,0.3,0.303,0.52,0.1642,1,33,34
16903,12/12/2012,4,1,12,1,0,3,1,1,0.28,0.2727,0.61,0.2239,3,18,21
16904,12/12/2012,4,1,12,2,0,3,1,1,0.28,0.2727,0.56,0.1642,5,4,9
16905,12/12/2012,4,1,12,3,0,3,1,1,0.26,0.2727,0.6,0.1343,3,7,10
16906,12/12/2012,4,1,12,4,0,3,1,1,0.26,0.303,0.6,0,0,4,4
16907,12/12/2012,4,1,12,5,0,3,1,1,0.26,0.2576,0.6,0.194,0,37,37
16908,12/12/2012,4,1,12,6,0,3,1,2,0.26,0.2424,0.6,0.2537,2,126,128
16909,12/12/2012,4,1,12,7,0,3,1,2,0.26,0.2576,0.6,0.194,3,366,369
16910,12/12/2012,4,1,12,8,0,3,1,2,0.26,0.2576,0.65,0.1642,18,670,688
16911,12/12/2012,4,1,12,9,0,3,1,2,0.28,0.2879,0.61,0.1343,13,272,285
16912,12/12/2012,4,1,12,10,0,3,1,2,0.3,0.303,0.56,0.1642,20,116,136
16913,12/12/2012,4,1,12,11,0,3,1,2,0.32,0.303,0.49,0.2239,24,148,172
16914,12/12/2012,4,1,12,12,0,3,1,2,0.34,0.3636,0.42,0,14,218,232
16915,12/12/2012,4,1,12,13,0,3,1,2,0.34,0.3636,0.42,0,18,220,238
16916,12/12/2012,4,1,12,14,0,3,1,2,0.34,0.3636,0.46,0,34,191,225
16917,12/12/2012,4,1,12,15,0,3,1,2,0.34,0.3485,0.46,0.1045,21,207,228
16918,12/12/2012,4,1,12,16,0,3,1,2,0.34,0.3333,0.46,0.1343,19,310,329
16919,12/12/2012,4,1,12,17,0,3,1,2,0.32,0.303,0.53,0.2239,21,540,561
16920,12/12/2012,4,1,12,18,0,3,1,2,0.32,0.303,0.49,0.2239,25,515,540
16921,12/12/2012,4,1,12,19,0,3,1,2,0.3,0.2879,0.56,0.2239,18,384,402
16922,12/12/2012,4,1,12,20,0,3,1,1,0.3,0.2879,0.52,0.2836,25,243,268
16923,12/12/2012,4,1,12,21,0,3,1,2,0.3,0.2879,0.52,0.2537,16,186,202
16924,12/12/2012,4,1,12,22,0,3,1,2,0.3,0.2879,0.52,0.2239,4,118,122
16925,12/12/2012,4,1,12,23,0,3,1,2,0.28,0.2727,0.56,0.2239,3,76,79
16926,12/13/2012,4,1,12,0,0,4,1,2,0.28,0.2727,0.52,0.2239,1,31,32
16927,12/13/2012,4,1,12,1,0,4,1,2,0.28,0.2576,0.52,0.2836,4,19,23
16928,12/13/2012,4,1,12,2,0,4,1,2,0.26,0.2424,0.56,0.2537,3,5,8
16929,12/13/2012,4,1,12,3,0,4,1,2,0.26,0.2424,0.56,0.2836,0,2,2
16930,12/13/2012,4,1,12,4,0,4,1,2,0.26,0.2576,0.56,0.194,0,8,8
16931,12/13/2012,4,1,12,5,0,4,1,2,0.26,0.2576,0.56,0.1642,2,31,33
16932,12/13/2012,4,1,12,6,0,4,1,1,0.26,0.2424,0.56,0.2537,2,112,114
16933,12/13/2012,4,1,12,7,0,4,1,1,0.24,0.2273,0.6,0.2239,5,380,385
16934,12/13/2012,4,1,12,8,0,4,1,1,0.24,0.2273,0.6,0.194,24,655,679
16935,12/13/2012,4,1,12,9,0,4,1,1,0.28,0.2727,0.52,0.2537,25,300,325
16936,12/13/2012,4,1,12,10,0,4,1,1,0.32,0.303,0.45,0.2836,28,139,167
16937,12/13/2012,4,1,12,11,0,4,1,1,0.34,0.3182,0.42,0.2537,25,164,189
16938,12/13/2012,4,1,12,12,0,4,1,1,0.36,0.3333,0.4,0.2537,30,252,282
16939,12/13/2012,4,1,12,13,0,4,1,1,0.36,0.3485,0.34,0.194,41,230,271
16940,12/13/2012,4,1,12,14,0,4,1,1,0.36,0.3485,0.34,0.1642,31,211,242
16941,12/13/2012,4,1,12,15,0,4,1,1,0.36,0.3485,0.34,0.1343,40,240,280
16942,12/13/2012,4,1,12,16,0,4,1,1,0.34,0.3485,0.39,0.1045,50,356,406
16943,12/13/2012,4,1,12,17,0,4,1,1,0.32,0.3333,0.42,0.1045,43,507,550
16944,12/13/2012,4,1,12,18,0,4,1,1,0.32,0.3333,0.42,0.1045,20,446,466
16945,12/13/2012,4,1,12,19,0,4,1,1,0.3,0.303,0.45,0.1642,20,328,348
16946,12/13/2012,4,1,12,20,0,4,1,1,0.3,0.3333,0.45,0,6,235,241
16947,12/13/2012,4,1,12,21,0,4,1,1,0.28,0.3182,0.48,0,13,200,213
16948,12/13/2012,4,1,12,22,0,4,1,1,0.26,0.2879,0.6,0.0896,7,141,148
16949,12/13/2012,4,1,12,23,0,4,1,1,0.26,0.303,0.6,0,5,115,120
16950,12/14/2012,4,1,12,0,0,5,1,1,0.22,0.2576,0.64,0.0896,4,43,47
16951,12/14/2012,4,1,12,1,0,5,1,1,0.22,0.2576,0.69,0.0896,0,26,26
16952,12/14/2012,4,1,12,2,0,5,1,1,0.22,0.2727,0.69,0,3,6,9
16953,12/14/2012,4,1,12,3,0,5,1,1,0.2,0.2273,0.69,0.1045,0,12,12
16954,12/14/2012,4,1,12,4,0,5,1,1,0.2,0.2273,0.75,0.0896,1,9,10
16955,12/14/2012,4,1,12,5,0,5,1,1,0.2,0.2273,0.69,0.1045,0,34,34
16956,12/14/2012,4,1,12,6,0,5,1,1,0.16,0.1818,0.8,0.1045,1,112,113
16957,12/14/2012,4,1,12,7,0,5,1,1,0.2,0.2121,0.72,0.1045,3,305,308
16958,12/14/2012,4,1,12,8,0,5,1,1,0.2,0.2273,0.69,0.0896,13,623,636
16959,12/14/2012,4,1,12,9,0,5,1,1,0.24,0.2424,0.75,0.1343,13,330,343
16960,12/14/2012,4,1,12,10,0,5,1,1,0.26,0.2576,0.81,0.194,28,162,190
16961,12/14/2012,4,1,12,11,0,5,1,1,0.32,0.303,0.65,0.194,31,180,211
16962,12/14/2012,4,1,12,12,0,5,1,1,0.36,0.3485,0.5,0.194,29,244,273
16963,12/14/2012,4,1,12,13,0,5,1,1,0.36,0.3485,0.5,0.2239,39,274,313
16964,12/14/2012,4,1,12,14,0,5,1,1,0.4,0.4091,0.43,0.194,48,251,299
16965,12/14/2012,4,1,12,15,0,5,1,1,0.4,0.4091,0.47,0.1642,57,252,309
16966,12/14/2012,4,1,12,16,0,5,1,1,0.38,0.3939,0.54,0.194,45,372,417
16967,12/14/2012,4,1,12,17,0,5,1,1,0.34,0.3333,0.57,0.1642,40,582,622
16968,12/14/2012,4,1,12,18,0,5,1,1,0.36,0.3485,0.46,0.1343,23,432,455
16969,12/14/2012,4,1,12,19,0,5,1,1,0.34,0.3485,0.53,0.0896,17,302,319
16970,12/14/2012,4,1,12,20,0,5,1,1,0.32,0.3333,0.61,0.1343,12,209,221
16971,12/14/2012,4,1,12,21,0,5,1,1,0.3,0.303,0.75,0.1642,7,165,172
16972,12/14/2012,4,1,12,22,0,5,1,1,0.28,0.2879,0.75,0.1045,4,134,138
16973,12/14/2012,4,1,12,23,0,5,1,1,0.28,0.303,0.75,0.0896,11,123,134
16974,12/15/2012,4,1,12,0,0,6,0,1,0.3,0.3333,0.7,0,4,90,94
16975,12/15/2012,4,1,12,1,0,6,0,2,0.26,0.2879,0.81,0.0896,9,86,95
16976,12/15/2012,4,1,12,2,0,6,0,1,0.26,0.303,0.81,0,6,63,69
16977,12/15/2012,4,1,12,3,0,6,0,2,0.24,0.2879,0.81,0,5,18,23
16978,12/15/2012,4,1,12,4,0,6,0,2,0.24,0.2576,0.87,0.1045,1,5,6
16979,12/15/2012,4,1,12,5,0,6,0,2,0.26,0.303,0.75,0,0,3,3
16980,12/15/2012,4,1,12,6,0,6,0,2,0.24,0.2879,0.75,0,0,11,11
16981,12/15/2012,4,1,12,7,0,6,0,2,0.24,0.2576,0.75,0.0896,1,47,48
16982,12/15/2012,4,1,12,8,0,6,0,2,0.26,0.2879,0.75,0.0896,8,111,119
16983,12/15/2012,4,1,12,9,0,6,0,1,0.26,0.2727,0.75,0.1045,17,203,220
16984,12/15/2012,4,1,12,10,0,6,0,1,0.32,0.3182,0.61,0.1642,23,250,273
16985,12/15/2012,4,1,12,11,0,6,0,1,0.34,0.3485,0.61,0.0896,66,327,393
16986,12/15/2012,4,1,12,12,0,6,0,1,0.38,0.3939,0.5,0.0896,89,364,453
16987,12/15/2012,4,1,12,13,0,6,0,1,0.38,0.3939,0.54,0.2537,88,368,456
16988,12/15/2012,4,1,12,14,0,6,0,1,0.4,0.4091,0.5,0.1642,92,334,426
16989,12/15/2012,4,1,12,15,0,6,0,1,0.42,0.4242,0.47,0,95,352,447
16990,12/15/2012,4,1,12,16,0,6,0,1,0.4,0.4091,0.5,0.1343,85,328,413
16991,12/15/2012,4,1,12,17,0,6,0,1,0.4,0.4091,0.5,0.2239,35,274,309
16992,12/15/2012,4,1,12,18,0,6,0,1,0.38,0.3939,0.58,0.1642,40,232,272
16993,12/15/2012,4,1,12,19,0,6,0,1,0.36,0.3485,0.62,0.1343,32,225,257
16994,12/15/2012,4,1,12,20,0,6,0,2,0.36,0.3485,0.57,0.194,23,178,201
16995,12/15/2012,4,1,12,21,0,6,0,1,0.36,0.3485,0.62,0.1343,15,169,184
16996,12/15/2012,4,1,12,22,0,6,0,1,0.36,0.3485,0.62,0.194,22,134,156
16997,12/15/2012,4,1,12,23,0,6,0,2,0.36,0.3485,0.62,0.1343,11,108,119
16998,12/16/2012,4,1,12,0,0,0,0,2,0.36,0.3788,0.62,0,8,102,110
16999,12/16/2012,4,1,12,1,0,0,0,3,0.34,0.3485,0.76,0.1045,14,82,96
17000,12/16/2012,4,1,12,2,0,0,0,2,0.34,0.3485,0.87,0.0896,8,79,87
17001,12/16/2012,4,1,12,3,0,0,0,2,0.34,0.3333,0.87,0.194,1,37,38
17002,12/16/2012,4,1,12,4,0,0,0,2,0.34,0.3636,0.87,0,1,10,11
17003,12/16/2012,4,1,12,5,0,0,0,2,0.34,0.3636,0.87,0,0,9,9
17004,12/16/2012,4,1,12,6,0,0,0,2,0.34,0.3636,0.87,0,0,6,6
17005,12/16/2012,4,1,12,7,0,0,0,2,0.34,0.3485,0.87,0.0896,5,22,27
17006,12/16/2012,4,1,12,8,0,0,0,2,0.36,0.3485,0.87,0.1343,12,76,88
17007,12/16/2012,4,1,12,9,0,0,0,2,0.36,0.3485,0.87,0.1343,19,113,132
17008,12/16/2012,4,1,12,10,0,0,0,2,0.36,0.3485,0.87,0.1343,42,215,257
17009,12/16/2012,4,1,12,11,0,0,0,2,0.36,0.3485,0.87,0.1343,47,248,295
17010,12/16/2012,4,1,12,12,0,0,0,2,0.38,0.3939,0.82,0.194,67,350,417
17011,12/16/2012,4,1,12,13,0,0,0,2,0.38,0.3939,0.76,0.194,67,289,356
17012,12/16/2012,4,1,12,14,0,0,0,2,0.38,0.3939,0.76,0.1343,50,260,310
17013,12/16/2012,4,1,12,15,0,0,0,2,0.38,0.3939,0.82,0.1045,46,292,338
17014,12/16/2012,4,1,12,16,0,0,0,2,0.38,0.3939,0.82,0.1045,66,334,400
17015,12/16/2012,4,1,12,17,0,0,0,2,0.38,0.3939,0.82,0.1045,29,214,243
17016,12/16/2012,4,1,12,18,0,0,0,3,0.38,0.3939,0.82,0.1045,8,99,107
17017,12/16/2012,4,1,12,19,0,0,0,1,0.36,0.3485,0.93,0.1343,10,99,109
17018,12/16/2012,4,1,12,20,0,0,0,2,0.38,0.3939,0.82,0,14,108,122
17019,12/16/2012,4,1,12,21,0,0,0,2,0.36,0.3788,0.93,0,14,92,106
17020,12/16/2012,4,1,12,22,0,0,0,2,0.4,0.4091,0.82,0.194,6,83,89
17021,12/16/2012,4,1,12,23,0,0,0,2,0.36,0.3485,0.93,0.1343,4,29,33
17022,12/17/2012,4,1,12,0,0,1,1,2,0.38,0.3939,0.87,0,2,26,28
17023,12/17/2012,4,1,12,1,0,1,1,2,0.38,0.3939,0.87,0.1045,1,14,15
17024,12/17/2012,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0,1,4,5
17025,12/17/2012,4,1,12,3,0,1,1,2,0.36,0.3788,0.93,0,0,3,3
17026,12/17/2012,4,1,12,4,0,1,1,3,0.36,0.3788,1,0,2,3,5
17027,12/17/2012,4,1,12,5,0,1,1,2,0.38,0.3939,0.87,0,0,24,24
17028,12/17/2012,4,1,12,6,0,1,1,2,0.36,0.3485,0.93,0.1343,1,107,108
17029,12/17/2012,4,1,12,7,0,1,1,2,0.36,0.3485,0.93,0.1343,5,314,319
17030,12/17/2012,4,1,12,8,0,1,1,2,0.38,0.3939,0.87,0.1045,10,582,592
17031,12/17/2012,4,1,12,9,0,1,1,2,0.4,0.4091,0.87,0,11,271,282
17032,12/17/2012,4,1,12,10,0,1,1,2,0.38,0.3939,0.87,0.0896,15,120,135
17033,12/17/2012,4,1,12,11,0,1,1,2,0.4,0.4091,0.87,0.0896,22,148,170
17034,12/17/2012,4,1,12,12,0,1,1,2,0.4,0.4091,0.87,0,21,211,232
17035,12/17/2012,4,1,12,13,0,1,1,2,0.4,0.4091,0.87,0.1343,16,194,210
17036,12/17/2012,4,1,12,14,0,1,1,2,0.4,0.4091,0.87,0.0896,12,169,181
17037,12/17/2012,4,1,12,15,0,1,1,2,0.42,0.4242,0.88,0,15,196,211
17038,12/17/2012,4,1,12,16,0,1,1,3,0.4,0.4091,0.94,0.2537,15,287,302
17039,12/17/2012,4,1,12,17,0,1,1,2,0.4,0.4091,0.94,0.2537,17,478,495
17040,12/17/2012,4,1,12,18,0,1,1,2,0.4,0.4091,0.94,0.0896,14,493,507
17041,12/17/2012,4,1,12,19,0,1,1,2,0.42,0.4242,0.88,0.1343,7,333,340
17042,12/17/2012,4,1,12,20,0,1,1,2,0.42,0.4242,0.94,0.2537,8,192,200
17043,12/17/2012,4,1,12,21,0,1,1,2,0.42,0.4242,0.94,0.1343,6,114,120
17044,12/17/2012,4,1,12,22,0,1,1,2,0.42,0.4242,0.94,0.1343,5,49,54
17045,12/17/2012,4,1,12,23,0,1,1,3,0.42,0.4242,0.94,0.2239,6,41,47
17046,12/18/2012,4,1,12,0,0,2,1,2,0.44,0.4394,0.94,0.1343,0,18,18
17047,12/18/2012,4,1,12,1,0,2,1,2,0.44,0.4394,0.94,0.1343,0,15,15
17048,12/18/2012,4,1,12,2,0,2,1,2,0.44,0.4394,0.88,0.2239,2,5,7
17049,12/18/2012,4,1,12,3,0,2,1,1,0.42,0.4242,0.88,0.194,0,5,5
17050,12/18/2012,4,1,12,4,0,2,1,1,0.42,0.4242,0.82,0.1642,3,5,8
17051,12/18/2012,4,1,12,5,0,2,1,1,0.38,0.3939,0.87,0.0896,0,36,36
17052,12/18/2012,4,1,12,6,0,2,1,1,0.36,0.3485,0.93,0.1642,1,117,118
17053,12/18/2012,4,1,12,7,0,2,1,1,0.36,0.3485,0.93,0.1343,4,351,355
17054,12/18/2012,4,1,12,8,0,2,1,1,0.38,0.3939,0.94,0,10,652,662
17055,12/18/2012,4,1,12,9,0,2,1,1,0.4,0.4091,0.87,0.0896,19,307,326
17056,12/18/2012,4,1,12,10,0,2,1,1,0.44,0.4394,0.77,0.0896,22,162,184
17057,12/18/2012,4,1,12,11,0,2,1,1,0.48,0.4697,0.63,0.2239,58,211,269
17058,12/18/2012,4,1,12,12,0,2,1,3,0.48,0.4697,0.48,0.2537,49,264,313
17059,12/18/2012,4,1,12,13,0,2,1,1,0.5,0.4848,0.42,0.2836,51,235,286
17060,12/18/2012,4,1,12,14,0,2,1,1,0.46,0.4545,0.47,0.4478,56,191,247
17061,12/18/2012,4,1,12,15,0,2,1,1,0.46,0.4545,0.44,0.4925,28,218,246
17062,12/18/2012,4,1,12,16,0,2,1,1,0.44,0.4394,0.41,0.4627,40,323,363
17063,12/18/2012,4,1,12,17,0,2,1,1,0.4,0.4091,0.47,0.4478,39,533,572
17064,12/18/2012,4,1,12,18,0,2,1,1,0.38,0.3939,0.46,0.3284,13,512,525
17065,12/18/2012,4,1,12,19,0,2,1,1,0.38,0.3939,0.46,0.3881,19,334,353
17066,12/18/2012,4,1,12,20,0,2,1,1,0.36,0.3333,0.5,0.2537,4,264,268
17067,12/18/2012,4,1,12,21,0,2,1,1,0.36,0.3485,0.5,0.2239,9,159,168
17068,12/18/2012,4,1,12,22,0,2,1,1,0.34,0.3333,0.49,0,5,127,132
17069,12/18/2012,4,1,12,23,0,2,1,1,0.34,0.3485,0.49,0.0896,1,80,81
17070,12/19/2012,4,1,12,0,0,3,1,1,0.3,0.3182,0.61,0,6,35,41
17071,12/19/2012,4,1,12,1,0,3,1,1,0.3,0.3182,0.65,0.0896,1,14,15
17072,12/19/2012,4,1,12,2,0,3,1,1,0.28,0.303,0.65,0.0896,1,2,3
17073,12/19/2012,4,1,12,3,0,3,1,1,0.26,0.2727,0.75,0.1343,0,5,5
17074,12/19/2012,4,1,12,4,0,3,1,1,0.24,0.2424,0.75,0.1343,1,6,7
17075,12/19/2012,4,1,12,5,0,3,1,1,0.26,0.2879,0.75,0.0896,2,29,31
17076,12/19/2012,4,1,12,6,0,3,1,1,0.24,0.2576,0.75,0.0896,3,109,112
17077,12/19/2012,4,1,12,7,0,3,1,1,0.26,0.2727,0.75,0.1343,3,360,363
17078,12/19/2012,4,1,12,8,0,3,1,1,0.24,0.2576,0.87,0.1045,13,665,678
17079,12/19/2012,4,1,12,9,0,3,1,1,0.28,0.2879,0.75,0.1045,8,309,317
17080,12/19/2012,4,1,12,10,0,3,1,1,0.32,0.3333,0.7,0.1045,17,147,164
17081,12/19/2012,4,1,12,11,0,3,1,1,0.4,0.4091,0.54,0.2239,31,169,200
17082,12/19/2012,4,1,12,12,0,3,1,1,0.4,0.4091,0.54,0.2836,33,203,236
17083,12/19/2012,4,1,12,13,0,3,1,1,0.42,0.4242,0.5,0.194,30,183,213
17084,12/19/2012,4,1,12,14,0,3,1,1,0.42,0.4242,0.5,0.194,33,185,218
17085,12/19/2012,4,1,12,15,0,3,1,1,0.42,0.4242,0.5,0.2836,28,209,237
17086,12/19/2012,4,1,12,16,0,3,1,1,0.42,0.4242,0.5,0.3582,37,297,334
17087,12/19/2012,4,1,12,17,0,3,1,1,0.4,0.4091,0.5,0.3881,26,536,562
17088,12/19/2012,4,1,12,18,0,3,1,1,0.38,0.3939,0.5,0.3582,23,546,569
17089,12/19/2012,4,1,12,19,0,3,1,1,0.38,0.3939,0.5,0.3881,7,329,336
17090,12/19/2012,4,1,12,20,0,3,1,1,0.36,0.3485,0.57,0.2239,10,231,241
17091,12/19/2012,4,1,12,21,0,3,1,1,0.34,0.3182,0.61,0.2239,4,164,168
17092,12/19/2012,4,1,12,22,0,3,1,1,0.34,0.3485,0.61,0.0896,12,117,129
17093,12/19/2012,4,1,12,23,0,3,1,1,0.32,0.3333,0.66,0.1343,4,84,88
17094,12/20/2012,4,1,12,0,0,4,1,1,0.32,0.3333,0.61,0.1343,2,40,42
17095,12/20/2012,4,1,12,1,0,4,1,1,0.32,0.3485,0.66,0,1,19,20
17096,12/20/2012,4,1,12,2,0,4,1,1,0.32,0.3485,0.66,0,2,6,8
17097,12/20/2012,4,1,12,3,0,4,1,2,0.3,0.3182,0.7,0.0896,1,3,4
17098,12/20/2012,4,1,12,4,0,4,1,2,0.3,0.3182,0.7,0.0896,0,6,6
17099,12/20/2012,4,1,12,5,0,4,1,2,0.3,0.3182,0.7,0.1045,0,35,35
17100,12/20/2012,4,1,12,6,0,4,1,2,0.3,0.3333,0.65,0,4,114,118
17101,12/20/2012,4,1,12,7,0,4,1,2,0.3,0.3333,0.7,0,4,346,350
17102,12/20/2012,4,1,12,8,0,4,1,2,0.3,0.3333,0.7,0,14,585,599
17103,12/20/2012,4,1,12,9,0,4,1,2,0.3,0.3333,0.7,0,14,303,317
17104,12/20/2012,4,1,12,10,0,4,1,2,0.32,0.3333,0.66,0,23,138,161
17105,12/20/2012,4,1,12,11,0,4,1,2,0.34,0.3182,0.57,0.2239,22,168,190
17106,12/20/2012,4,1,12,12,0,4,1,2,0.36,0.3485,0.53,0.1642,31,181,212
17107,12/20/2012,4,1,12,13,0,4,1,2,0.36,0.3485,0.57,0.194,46,171,217
